session_id,customer_id,session_date,acquisition_source,device,city,pages_viewed,session_duration_sec,converted,bounced,segment
SESS0008374,CUST01971,2024-08-12,Social Media,Mobile,Jakarta,4,1013,1,0,Champions
SESS0008375,CUST01309,2024-10-12,Paid Search,Desktop,Jakarta,16,707,1,0,At Risk
SESS0008376,CUST00832,2024-07-11,Paid Search,Desktop,Semarang,14,1060,0,0,Lost
SESS0008377,CUST01998,2024-06-14,Paid Search,Tablet,Bali,17,336,0,0,Lost
SESS0008378,CUST00111,2024-08-23,Email,Mobile,Medan,9,1314,0,0,Lost
SESS0008379,CUST01971,2024-03-05,Email,Tablet,Jakarta,2,346,0,0,Champions
SESS0008380,CUST00119,2024-07-08,Organic,Mobile,Bandung,1,923,0,0,New
SESS0008381,CUST00970,2024-09-22,Email,Tablet,Semarang,17,928,0,0,Lost
SESS0008382,CUST00578,2024-02-01,Email,Mobile,Jakarta,11,1561,0,0,Lost
SESS0008383,CUST01322,2024-03-24,Paid Search,Tablet,Jakarta,13,393,0,0,Lost
SESS0008384,CUST01261,2024-10-18,Email,Mobile,Makassar,18,387,0,0,Lost
SESS0008385,CUST01002,2024-08-01,Email,Mobile,Medan,10,317,0,0,Loyal
SESS0008386,CUST00832,2024-07-05,Social Media,Mobile,Semarang,16,120,0,0,Lost
SESS0008387,CUST01579,2024-02-05,Paid Search,Mobile,Surabaya,5,1284,0,0,New
SESS0008388,CUST01858,2024-02-29,Paid Search,Tablet,Depok,12,258,0,0,New
SESS0008389,CUST00432,2024-02-08,Organic,Mobile,Surabaya,16,557,0,0,Champions
SESS0008390,CUST00402,2024-09-07,Direct,Mobile,Yogyakarta,13,423,0,0,At Risk
SESS0008391,CUST01519,2024-06-25,Organic,Desktop,Surabaya,6,471,0,0,Lost
SESS0008392,CUST00365,2024-09-17,Organic,Desktop,Jakarta,15,1566,0,0,Loyal
SESS0008393,CUST01709,2024-05-10,Organic,Mobile,Jakarta,7,1004,1,0,Loyal
SESS0008394,CUST01418,2024-11-14,Social Media,Mobile,Medan,1,1798,1,0,Champions
SESS0008395,CUST00457,2024-12-20,Email,Mobile,Medan,9,60,0,0,New
SESS0008396,CUST01131,2024-01-08,Social Media,Mobile,Jakarta,5,1535,0,0,Loyal
SESS0008397,CUST00620,2024-08-30,Social Media,Desktop,Jakarta,12,965,0,0,At Risk
SESS0008398,CUST01858,2024-03-12,Paid Search,Desktop,Depok,10,1312,0,0,New
SESS0008399,CUST01216,2024-03-05,Social Media,Desktop,Semarang,7,1030,0,0,At Risk
SESS0008400,CUST00114,2024-12-16,Organic,Desktop,Jakarta,13,1167,0,0,Loyal
SESS0008401,CUST00604,2024-05-29,Social Media,Desktop,Jakarta,18,1425,0,0,At Risk
SESS0008402,CUST01306,2024-06-30,Paid Search,Mobile,Bali,9,474,0,0,At Risk
SESS0008403,CUST00431,2024-02-08,Email,Mobile,Jakarta,5,1633,0,0,Lost
SESS0008404,CUST00205,2024-01-07,Organic,Mobile,Semarang,16,612,0,0,Loyal
SESS0008405,CUST01043,2024-06-15,Referral,Mobile,Semarang,3,874,1,0,Champions
SESS0008406,CUST00857,2024-03-21,Paid Search,Desktop,Semarang,14,1120,0,0,New
SESS0008407,CUST01526,2024-10-31,Direct,Desktop,Jakarta,2,1023,0,0,Loyal
SESS0008408,CUST00126,2024-10-19,Paid Search,Mobile,Bandung,10,1646,0,0,At Risk
SESS0008409,CUST00238,2024-08-18,Email,Mobile,Surabaya,17,726,0,0,Lost
SESS0008410,CUST00197,2024-11-30,Organic,Mobile,Medan,12,450,0,0,Champions
SESS0008411,CUST01069,2024-09-06,Paid Search,Mobile,Jakarta,5,664,0,0,At Risk
SESS0008412,CUST00358,2024-06-17,Paid Search,Desktop,Bali,12,1591,1,0,Loyal
SESS0008413,CUST00933,2024-11-19,Organic,Tablet,Yogyakarta,10,510,0,0,Champions
SESS0008414,CUST00143,2024-06-09,Organic,Mobile,Semarang,11,738,1,0,At Risk
SESS0008415,CUST00823,2024-02-14,Email,Desktop,Jakarta,15,374,0,0,Champions
SESS0008416,CUST00300,2024-05-05,Direct,Desktop,Bandung,13,1111,0,0,New
SESS0008417,CUST00539,2024-12-10,Organic,Mobile,Surabaya,16,391,0,0,Lost
SESS0008418,CUST01054,2024-10-11,Email,Desktop,Jakarta,8,1028,0,0,Loyal
SESS0008419,CUST00050,2024-03-26,Social Media,Mobile,Surabaya,13,1323,0,0,Champions
SESS0008420,CUST00763,2024-06-22,Social Media,Desktop,Depok,10,1057,0,0,Loyal
SESS0008421,CUST01787,2024-05-22,Paid Search,Desktop,Jakarta,1,417,0,0,Champions
SESS0008422,CUST00099,2024-02-06,Email,Desktop,Bandung,13,814,1,0,Loyal
SESS0008423,CUST00847,2024-01-24,Paid Search,Desktop,Jakarta,14,438,0,0,Loyal
SESS0008424,CUST00488,2024-09-13,Paid Search,Mobile,Bali,18,170,0,0,At Risk
SESS0008425,CUST01807,2024-03-26,Paid Search,Mobile,Bandung,10,1364,0,0,New
SESS0008426,CUST01638,2024-12-21,Organic,Mobile,Makassar,12,299,0,0,Loyal
SESS0008427,CUST01288,2024-05-22,Referral,Mobile,Jakarta,10,678,0,0,Champions
SESS0008428,CUST00316,2024-10-06,Organic,Mobile,Surabaya,3,1395,0,0,New
SESS0008429,CUST01350,2024-06-25,Organic,Mobile,Bandung,9,382,0,0,New
SESS0008430,CUST01131,2024-02-27,Social Media,Mobile,Jakarta,14,904,1,0,Loyal
SESS0008431,CUST00657,2024-04-21,Social Media,Desktop,Bali,5,976,0,0,Loyal
SESS0008432,CUST00540,2024-03-17,Organic,Desktop,Jakarta,10,350,1,0,New
SESS0008433,CUST00098,2024-10-21,Referral,Mobile,Semarang,1,541,0,0,Loyal
SESS0008434,CUST01301,2024-04-20,Direct,Mobile,Bali,3,892,0,0,At Risk
SESS0008435,CUST01355,2024-09-26,Email,Mobile,Surabaya,15,1581,0,0,Loyal
SESS0008436,CUST01560,2024-09-26,Organic,Mobile,Semarang,16,1197,0,0,New
SESS0008437,CUST00803,2024-11-29,Direct,Mobile,Medan,10,1262,0,0,Loyal
SESS0008438,CUST00497,2024-11-03,Paid Search,Desktop,Yogyakarta,15,624,1,0,Champions
SESS0008439,CUST00023,2024-05-15,Organic,Mobile,Medan,8,1359,0,0,Loyal
SESS0008440,CUST01918,2024-06-15,Social Media,Mobile,Bandung,15,1144,0,0,At Risk
SESS0008441,CUST01083,2024-04-13,Direct,Mobile,Bali,10,516,0,0,At Risk
SESS0008442,CUST01807,2024-09-05,Social Media,Tablet,Bandung,7,862,0,0,New
SESS0008443,CUST01859,2024-11-09,Direct,Desktop,Jakarta,17,742,1,0,New
SESS0008444,CUST00889,2024-09-15,Paid Search,Desktop,Yogyakarta,14,892,0,0,Loyal
SESS0008445,CUST00587,2024-06-20,Organic,Mobile,Bali,16,1646,0,0,At Risk
SESS0008446,CUST01561,2024-03-30,Direct,Desktop,Bali,4,146,0,0,Loyal
SESS0008447,CUST00537,2024-11-19,Email,Desktop,Bali,18,1689,1,0,Loyal
SESS0008448,CUST00383,2024-04-28,Organic,Mobile,Palembang,9,834,1,0,Loyal
SESS0008449,CUST01710,2024-05-15,Organic,Desktop,Semarang,14,1336,1,0,New
SESS0008450,CUST01855,2024-04-17,Organic,Mobile,Bandung,10,262,0,0,Lost
SESS0008451,CUST01317,2024-10-02,Paid Search,Mobile,Jakarta,15,970,0,0,New
SESS0008452,CUST00991,2024-05-09,Organic,Desktop,Jakarta,4,1147,0,0,Lost
SESS0008453,CUST00743,2024-06-25,Paid Search,Mobile,Surabaya,18,1278,0,0,At Risk
SESS0008454,CUST01214,2024-09-22,Organic,Mobile,Jakarta,5,900,0,0,New
SESS0008455,CUST00970,2024-02-19,Organic,Mobile,Semarang,2,1025,0,0,Lost
SESS0008456,CUST00420,2024-08-05,Organic,Mobile,Bandung,14,1494,0,0,New
SESS0008457,CUST00439,2024-05-29,Organic,Mobile,Yogyakarta,13,232,1,0,At Risk
SESS0008458,CUST01825,2024-06-29,Paid Search,Mobile,Makassar,18,846,0,0,New
SESS0008459,CUST00203,2024-02-01,Paid Search,Desktop,Bali,7,922,0,0,At Risk
SESS0008460,CUST01429,2024-06-05,Paid Search,Desktop,Jakarta,6,1384,0,0,Lost
SESS0008461,CUST01256,2024-11-09,Organic,Mobile,Surabaya,6,1197,0,0,At Risk
SESS0008462,CUST00290,2024-04-17,Organic,Mobile,Jakarta,2,1081,0,0,Loyal
SESS0008463,CUST00261,2024-05-16,Organic,Mobile,Bali,16,1778,0,0,Loyal
SESS0008464,CUST01489,2024-12-27,Direct,Desktop,Bali,4,1585,0,0,Loyal
SESS0008465,CUST01803,2024-04-23,Organic,Mobile,Surabaya,9,1632,0,0,Champions
SESS0008466,CUST01349,2024-02-27,Referral,Desktop,Yogyakarta,16,1092,0,0,New
SESS0008467,CUST00440,2024-07-17,Email,Mobile,Bandung,7,410,0,0,At Risk
SESS0008468,CUST01082,2024-06-13,Organic,Mobile,Bali,7,1230,0,0,Loyal
SESS0008469,CUST00268,2024-09-08,Social Media,Desktop,Medan,9,1300,0,0,Champions
SESS0008470,CUST00833,2024-12-31,Social Media,Mobile,Makassar,10,1243,0,0,Loyal
SESS0008471,CUST00033,2024-11-09,Social Media,Mobile,Jakarta,2,1255,0,0,New
SESS0008472,CUST00448,2024-06-28,Social Media,Mobile,Semarang,17,1247,1,0,Loyal
SESS0008473,CUST01790,2024-12-27,Email,Mobile,Surabaya,11,860,0,0,At Risk
SESS0008474,CUST00713,2024-12-18,Email,Mobile,Surabaya,5,349,0,0,At Risk
SESS0008475,CUST01038,2024-11-14,Social Media,Tablet,Semarang,5,1094,0,0,At Risk
SESS0008476,CUST00406,2024-01-10,Organic,Tablet,Yogyakarta,2,1094,0,0,Loyal
SESS0008477,CUST01039,2024-03-13,Social Media,Mobile,Surabaya,12,82,0,0,Champions
SESS0008478,CUST00023,2024-05-15,Paid Search,Mobile,Medan,9,1793,1,0,Loyal
SESS0008479,CUST00843,2024-08-19,Social Media,Tablet,Palembang,2,893,0,0,Lost
SESS0008480,CUST00886,2024-05-13,Organic,Mobile,Jakarta,13,124,0,0,Champions
SESS0008481,CUST00335,2024-01-01,Direct,Mobile,Makassar,13,99,0,0,New
SESS0008482,CUST01746,2024-11-16,Organic,Mobile,Jakarta,17,369,0,0,At Risk
SESS0008483,CUST00337,2024-12-02,Organic,Mobile,Yogyakarta,13,1069,1,0,At Risk
SESS0008484,CUST00842,2024-12-10,Paid Search,Mobile,Jakarta,5,925,0,0,Lost
SESS0008485,CUST00634,2024-04-22,Organic,Mobile,Makassar,7,531,0,0,Loyal
SESS0008486,CUST01824,2024-07-05,Direct,Mobile,Bandung,5,1050,0,0,Loyal
SESS0008487,CUST01704,2024-11-15,Paid Search,Mobile,Yogyakarta,15,1759,0,0,New
SESS0008488,CUST00973,2024-06-30,Social Media,Desktop,Jakarta,3,803,0,0,New
SESS0008489,CUST01537,2024-11-02,Direct,Mobile,Jakarta,3,1305,0,0,Champions
SESS0008490,CUST01520,2024-12-12,Email,Tablet,Palembang,4,1419,0,0,Lost
SESS0008491,CUST00013,2024-10-11,Social Media,Mobile,Bandung,16,61,0,0,New
SESS0008492,CUST01512,2024-05-21,Social Media,Desktop,Yogyakarta,11,412,0,0,Champions
SESS0008493,CUST00611,2024-05-26,Referral,Mobile,Medan,2,1458,0,0,Champions
SESS0008494,CUST00389,2024-06-21,Paid Search,Mobile,Jakarta,1,1396,0,0,Loyal
SESS0008495,CUST01577,2024-11-06,Organic,Tablet,Surabaya,17,1603,0,0,New
SESS0008496,CUST01012,2024-07-04,Social Media,Desktop,Depok,16,1579,0,0,New
SESS0008497,CUST01077,2024-01-19,Email,Mobile,Surabaya,12,325,0,0,At Risk
SESS0008498,CUST01565,2024-03-16,Social Media,Tablet,Palembang,8,334,0,0,Lost
SESS0008499,CUST01206,2024-09-15,Direct,Mobile,Jakarta,7,319,0,0,At Risk
SESS0008500,CUST00551,2024-12-30,Paid Search,Mobile,Makassar,15,1770,1,0,Loyal
SESS0008501,CUST00022,2024-11-19,Email,Mobile,Jakarta,10,1019,0,0,Champions
SESS0008502,CUST00069,2024-07-10,Direct,Desktop,Jakarta,14,550,1,0,Champions
SESS0008503,CUST01596,2024-03-16,Paid Search,Mobile,Bali,7,376,0,0,Loyal
SESS0008504,CUST01288,2024-11-08,Direct,Desktop,Jakarta,9,1025,0,0,Champions
SESS0008505,CUST01560,2024-04-21,Direct,Mobile,Semarang,13,1089,0,0,New
SESS0008506,CUST00131,2024-10-13,Organic,Mobile,Bandung,15,99,1,0,New
SESS0008507,CUST01337,2024-06-17,Paid Search,Mobile,Makassar,11,870,0,0,At Risk
SESS0008508,CUST00456,2024-04-25,Paid Search,Mobile,Palembang,14,855,0,0,At Risk
SESS0008509,CUST01020,2024-10-02,Paid Search,Desktop,Surabaya,8,380,1,0,Loyal
SESS0008510,CUST01315,2024-10-28,Social Media,Desktop,Jakarta,7,104,0,0,Lost
SESS0008511,CUST00308,2024-05-25,Organic,Mobile,Bandung,11,1636,1,0,Loyal
SESS0008512,CUST01728,2024-10-15,Paid Search,Mobile,Bali,5,907,0,0,At Risk
SESS0008513,CUST01277,2024-08-08,Email,Mobile,Jakarta,9,304,0,0,New
SESS0008514,CUST01502,2024-07-13,Paid Search,Mobile,Makassar,5,1744,0,0,New
SESS0008515,CUST01666,2024-07-18,Paid Search,Mobile,Bandung,3,1239,1,0,Champions
SESS0008516,CUST00212,2024-09-04,Social Media,Mobile,Jakarta,18,1756,0,0,Loyal
SESS0008517,CUST00829,2024-10-26,Social Media,Mobile,Makassar,8,1063,0,0,New
SESS0008518,CUST00048,2024-02-05,Social Media,Desktop,Jakarta,2,1506,0,0,At Risk
SESS0008519,CUST01157,2024-12-11,Direct,Desktop,Surabaya,12,1413,1,0,New
SESS0008520,CUST00094,2024-12-23,Direct,Mobile,Bandung,13,1510,0,0,At Risk
SESS0008521,CUST00209,2024-06-11,Paid Search,Mobile,Surabaya,1,1498,0,0,Loyal
SESS0008522,CUST01331,2024-05-15,Paid Search,Mobile,Medan,8,1265,1,0,Loyal
SESS0008523,CUST00835,2024-12-08,Social Media,Mobile,Yogyakarta,17,1428,0,0,Loyal
SESS0008524,CUST01517,2024-06-04,Direct,Mobile,Bali,9,312,0,0,Loyal
SESS0008525,CUST00193,2024-02-20,Social Media,Desktop,Jakarta,5,1420,0,0,At Risk
SESS0008526,CUST01997,2024-05-08,Organic,Tablet,Yogyakarta,10,904,0,0,New
SESS0008527,CUST01888,2024-01-03,Social Media,Desktop,Palembang,9,1087,0,0,At Risk
SESS0008528,CUST01501,2024-03-16,Social Media,Mobile,Yogyakarta,10,280,1,0,Loyal
SESS0008529,CUST00942,2024-09-06,Email,Desktop,Jakarta,11,563,0,0,At Risk
SESS0008530,CUST00057,2024-08-13,Social Media,Tablet,Jakarta,8,74,0,0,At Risk
SESS0008531,CUST00033,2024-12-29,Paid Search,Desktop,Jakarta,6,444,0,0,New
SESS0008532,CUST00242,2024-09-03,Organic,Mobile,Bandung,5,1128,1,0,At Risk
SESS0008533,CUST00582,2024-06-06,Social Media,Desktop,Jakarta,2,905,0,0,At Risk
SESS0008534,CUST00106,2024-06-28,Referral,Mobile,Bandung,17,612,0,0,Lost
SESS0008535,CUST00768,2024-02-15,Organic,Desktop,Makassar,8,1410,1,0,At Risk
SESS0008536,CUST00629,2024-08-31,Paid Search,Mobile,Semarang,1,1285,1,0,New
SESS0008537,CUST00099,2024-11-09,Social Media,Desktop,Bandung,7,774,1,0,Loyal
SESS0008538,CUST01716,2024-04-20,Direct,Mobile,Medan,2,1721,0,0,At Risk
SESS0008539,CUST01743,2024-08-07,Paid Search,Desktop,Medan,16,1151,1,0,Champions
SESS0008540,CUST01081,2024-02-03,Organic,Desktop,Depok,18,1653,0,0,Loyal
SESS0008541,CUST01962,2024-09-15,Social Media,Desktop,Surabaya,10,731,0,0,Loyal
SESS0008542,CUST01146,2024-10-10,Social Media,Mobile,Depok,2,1154,0,0,Champions
SESS0008543,CUST00879,2024-07-16,Paid Search,Tablet,Jakarta,6,1149,0,0,New
SESS0008544,CUST01989,2024-11-30,Social Media,Desktop,Jakarta,3,951,0,0,At Risk
SESS0008545,CUST01885,2024-12-23,Email,Desktop,Yogyakarta,4,1563,0,0,Loyal
SESS0008546,CUST01244,2024-03-22,Social Media,Mobile,Medan,1,1579,0,0,Lost
SESS0008547,CUST01889,2024-06-08,Email,Tablet,Bandung,8,1751,0,0,Loyal
SESS0008548,CUST01566,2024-08-13,Organic,Mobile,Medan,5,763,0,0,New
SESS0008549,CUST00203,2024-01-07,Direct,Mobile,Bali,6,1365,0,0,At Risk
SESS0008550,CUST00382,2024-09-19,Paid Search,Mobile,Jakarta,10,1748,0,0,Lost
SESS0008551,CUST00912,2024-06-01,Organic,Mobile,Bali,7,569,0,0,New
SESS0008552,CUST01013,2024-09-01,Paid Search,Mobile,Surabaya,7,55,0,0,At Risk
SESS0008553,CUST00973,2024-10-28,Referral,Desktop,Jakarta,11,1132,0,0,New
SESS0008554,CUST00529,2024-07-28,Email,Mobile,Jakarta,17,701,1,0,Loyal
SESS0008555,CUST01055,2024-04-27,Email,Mobile,Bandung,11,292,0,0,Lost
SESS0008556,CUST00804,2024-11-09,Organic,Mobile,Surabaya,6,481,0,0,At Risk
SESS0008557,CUST01638,2024-03-14,Organic,Desktop,Makassar,7,560,1,0,Loyal
SESS0008558,CUST01228,2024-05-03,Paid Search,Mobile,Jakarta,6,473,0,0,Lost
SESS0008559,CUST00998,2024-02-03,Paid Search,Mobile,Surabaya,18,1733,0,0,Loyal
SESS0008560,CUST01787,2024-11-23,Email,Tablet,Jakarta,11,905,0,0,Champions
SESS0008561,CUST01012,2024-03-15,Organic,Mobile,Depok,15,887,0,0,New
SESS0008562,CUST01966,2024-09-24,Organic,Mobile,Makassar,13,35,0,0,At Risk
SESS0008563,CUST01345,2024-03-08,Organic,Mobile,Bandung,18,1671,1,0,New
SESS0008564,CUST01700,2024-10-13,Social Media,Mobile,Makassar,10,496,1,0,Lost
SESS0008565,CUST00255,2024-03-08,Direct,Mobile,Jakarta,1,1547,0,0,Lost
SESS0008566,CUST01304,2024-10-06,Direct,Desktop,Bandung,6,1111,0,0,Loyal
SESS0008567,CUST00754,2024-06-15,Social Media,Desktop,Jakarta,13,1044,0,0,Champions
SESS0008568,CUST00572,2024-05-30,Social Media,Mobile,Yogyakarta,8,1430,0,0,Loyal
SESS0008569,CUST00508,2024-08-16,Direct,Mobile,Surabaya,12,754,0,0,Lost
SESS0008570,CUST00709,2024-05-16,Direct,Desktop,Jakarta,13,601,0,0,Loyal
SESS0008571,CUST01735,2024-01-22,Organic,Mobile,Bali,7,1354,0,0,New
SESS0008572,CUST01595,2024-02-06,Social Media,Desktop,Bali,4,362,0,0,New
SESS0008573,CUST00854,2024-06-21,Social Media,Mobile,Jakarta,17,1592,1,0,Loyal
SESS0008574,CUST01834,2024-03-13,Paid Search,Tablet,Jakarta,3,574,0,0,Loyal
SESS0008575,CUST01733,2024-05-21,Social Media,Tablet,Jakarta,16,983,1,0,Loyal
SESS0008576,CUST01798,2024-01-11,Paid Search,Mobile,Surabaya,15,1674,0,0,Loyal
SESS0008577,CUST00181,2024-06-07,Organic,Mobile,Yogyakarta,5,1689,0,0,At Risk
SESS0008578,CUST00756,2024-08-31,Social Media,Mobile,Yogyakarta,13,373,1,0,Champions
SESS0008579,CUST01322,2024-08-24,Email,Mobile,Jakarta,17,797,1,0,Lost
SESS0008580,CUST01986,2024-08-17,Paid Search,Mobile,Surabaya,9,367,0,0,At Risk
SESS0008581,CUST01652,2024-06-01,Referral,Mobile,Jakarta,18,851,0,0,At Risk
SESS0008582,CUST01464,2024-07-27,Organic,Tablet,Medan,14,266,0,0,New
SESS0008583,CUST01985,2024-04-16,Referral,Desktop,Semarang,18,786,0,0,Lost
SESS0008584,CUST00741,2024-08-16,Organic,Desktop,Palembang,14,1168,0,0,Lost
SESS0008585,CUST00635,2024-10-06,Paid Search,Mobile,Semarang,2,554,0,0,At Risk
SESS0008586,CUST01867,2024-04-25,Paid Search,Desktop,Yogyakarta,7,761,1,0,Loyal
SESS0008587,CUST00195,2024-07-08,Organic,Mobile,Bandung,5,1382,0,0,Champions
SESS0008588,CUST00440,2024-10-15,Direct,Mobile,Bandung,7,412,0,0,At Risk
SESS0008589,CUST00818,2024-01-08,Social Media,Mobile,Bali,17,1346,0,0,At Risk
SESS0008590,CUST01420,2024-04-22,Organic,Desktop,Jakarta,18,1246,0,0,Lost
SESS0008591,CUST01803,2024-03-07,Direct,Mobile,Surabaya,2,1664,1,0,Champions
SESS0008592,CUST00558,2024-06-08,Social Media,Desktop,Surabaya,14,569,0,0,Champions
SESS0008593,CUST01651,2024-10-23,Organic,Tablet,Bandung,17,343,0,0,New
SESS0008594,CUST00452,2024-01-10,Social Media,Desktop,Semarang,8,733,0,0,At Risk
SESS0008595,CUST00068,2024-01-10,Social Media,Mobile,Jakarta,9,1430,0,0,At Risk
SESS0008596,CUST01397,2024-12-07,Paid Search,Mobile,Jakarta,18,753,0,0,Lost
SESS0008597,CUST00413,2024-02-28,Referral,Mobile,Bali,9,904,1,0,Champions
SESS0008598,CUST00054,2024-09-24,Social Media,Mobile,Jakarta,9,1759,0,0,New
SESS0008599,CUST01182,2024-11-21,Paid Search,Mobile,Surabaya,14,570,0,0,At Risk
SESS0008600,CUST00088,2024-05-04,Organic,Desktop,Bali,17,963,0,0,At Risk
SESS0008601,CUST01807,2024-04-13,Paid Search,Desktop,Bandung,17,756,0,0,New
SESS0008602,CUST00127,2024-05-17,Paid Search,Mobile,Depok,13,990,0,0,Lost
SESS0008603,CUST01286,2024-11-23,Referral,Tablet,Medan,15,411,0,0,Loyal
SESS0008604,CUST01690,2024-11-12,Organic,Mobile,Bali,5,822,0,0,At Risk
SESS0008605,CUST00884,2024-03-24,Organic,Mobile,Jakarta,6,911,0,0,Loyal
SESS0008606,CUST00129,2024-06-22,Paid Search,Desktop,Jakarta,9,790,0,0,Lost
SESS0008607,CUST01679,2024-01-09,Referral,Desktop,Jakarta,6,845,1,0,Loyal
SESS0008608,CUST01105,2024-10-21,Paid Search,Desktop,Palembang,10,1475,0,0,Loyal
SESS0008609,CUST00065,2024-12-16,Paid Search,Desktop,Semarang,10,1400,0,0,At Risk
SESS0008610,CUST01463,2024-08-17,Referral,Desktop,Jakarta,18,275,0,0,Lost
SESS0008611,CUST00424,2024-04-02,Email,Mobile,Jakarta,15,1494,0,0,Lost
SESS0008612,CUST00602,2024-12-30,Social Media,Desktop,Jakarta,10,164,0,0,Champions
SESS0008613,CUST00592,2024-10-17,Organic,Desktop,Semarang,18,1457,0,0,At Risk
SESS0008614,CUST00289,2024-04-26,Referral,Mobile,Makassar,10,345,0,0,New
SESS0008615,CUST01801,2024-04-06,Email,Mobile,Bali,8,1777,0,0,Loyal
SESS0008616,CUST01789,2024-05-18,Social Media,Tablet,Bali,7,943,0,0,Loyal
SESS0008617,CUST00579,2024-02-07,Paid Search,Mobile,Yogyakarta,15,1335,0,0,Lost
SESS0008618,CUST00022,2024-05-09,Email,Tablet,Jakarta,16,1015,0,0,Champions
SESS0008619,CUST01238,2024-06-25,Paid Search,Tablet,Jakarta,16,1340,0,0,At Risk
SESS0008620,CUST00017,2024-03-16,Email,Mobile,Makassar,16,989,1,0,Loyal
SESS0008621,CUST00509,2024-02-15,Paid Search,Desktop,Surabaya,17,537,0,0,Champions
SESS0008622,CUST01733,2024-09-27,Direct,Mobile,Jakarta,10,937,0,0,Loyal
SESS0008623,CUST00392,2024-07-29,Organic,Desktop,Jakarta,11,1759,0,0,At Risk
SESS0008624,CUST01634,2024-08-30,Email,Mobile,Surabaya,15,1752,0,0,New
SESS0008625,CUST01852,2024-09-18,Email,Mobile,Surabaya,12,275,0,0,Lost
SESS0008626,CUST00728,2024-09-30,Organic,Mobile,Surabaya,14,790,1,0,Champions
SESS0008627,CUST00335,2024-04-19,Social Media,Mobile,Makassar,6,1260,0,0,New
SESS0008628,CUST00552,2024-12-10,Paid Search,Mobile,Bandung,7,865,0,0,New
SESS0008629,CUST00646,2024-10-27,Organic,Desktop,Medan,1,932,0,0,At Risk
SESS0008630,CUST00040,2024-01-20,Email,Mobile,Jakarta,15,767,0,0,At Risk
SESS0008631,CUST01687,2024-06-05,Social Media,Desktop,Jakarta,18,465,0,0,Loyal
SESS0008632,CUST00796,2024-12-20,Paid Search,Desktop,Surabaya,2,484,0,0,New
SESS0008633,CUST01999,2024-03-07,Organic,Mobile,Jakarta,13,520,1,0,Loyal
SESS0008634,CUST01115,2024-08-21,Paid Search,Tablet,Surabaya,13,1425,0,0,At Risk
SESS0008635,CUST01930,2024-10-04,Organic,Mobile,Bandung,7,1249,0,0,New
SESS0008636,CUST01793,2024-08-11,Social Media,Mobile,Surabaya,16,1723,0,0,Champions
SESS0008637,CUST00405,2024-02-23,Social Media,Mobile,Jakarta,3,1342,0,0,New
SESS0008638,CUST01058,2024-04-03,Organic,Mobile,Bandung,7,1465,1,0,Champions
SESS0008639,CUST00427,2024-02-05,Social Media,Mobile,Bali,14,964,0,0,Lost
SESS0008640,CUST01971,2024-10-29,Paid Search,Mobile,Jakarta,2,1368,1,0,Champions
SESS0008641,CUST00680,2024-08-23,Email,Mobile,Yogyakarta,15,387,0,0,Loyal
SESS0008642,CUST00298,2024-04-17,Referral,Mobile,Bandung,13,1293,0,0,At Risk
SESS0008643,CUST01488,2024-10-18,Organic,Mobile,Bandung,16,1470,0,0,Lost
SESS0008644,CUST01456,2024-11-06,Organic,Desktop,Bali,12,1308,1,0,New
SESS0008645,CUST01794,2024-08-11,Organic,Mobile,Jakarta,15,1370,0,0,Lost
SESS0008646,CUST01702,2024-05-12,Social Media,Desktop,Jakarta,3,1727,0,0,Champions
SESS0008647,CUST00371,2024-09-29,Referral,Mobile,Jakarta,11,762,1,0,New
SESS0008648,CUST00829,2024-10-29,Email,Mobile,Makassar,7,1455,0,0,New
SESS0008649,CUST00766,2024-12-02,Direct,Mobile,Jakarta,13,1041,0,0,Loyal
SESS0008650,CUST00919,2024-09-16,Paid Search,Desktop,Bandung,4,1311,0,0,New
SESS0008651,CUST01122,2024-03-15,Direct,Desktop,Medan,17,1086,0,0,At Risk
SESS0008652,CUST01188,2024-01-04,Social Media,Mobile,Jakarta,17,63,0,0,New
SESS0008653,CUST01510,2024-08-01,Organic,Desktop,Jakarta,8,821,0,0,Loyal
SESS0008654,CUST00399,2024-03-27,Organic,Mobile,Bandung,17,1440,0,0,At Risk
SESS0008655,CUST01463,2024-12-05,Email,Desktop,Jakarta,9,1207,0,0,Lost
SESS0008656,CUST01887,2024-05-02,Paid Search,Mobile,Bali,14,633,0,0,Loyal
SESS0008657,CUST00665,2024-10-04,Social Media,Mobile,Jakarta,16,1050,0,0,Loyal
SESS0008658,CUST00978,2024-05-27,Paid Search,Desktop,Jakarta,12,1663,0,0,Champions
SESS0008659,CUST00068,2024-12-26,Direct,Mobile,Jakarta,18,1551,0,0,At Risk
SESS0008660,CUST00720,2024-05-25,Direct,Mobile,Jakarta,12,612,0,0,Lost
SESS0008661,CUST00513,2024-09-25,Direct,Mobile,Bandung,3,1171,0,0,At Risk
SESS0008662,CUST00569,2024-01-26,Social Media,Desktop,Jakarta,15,562,0,0,Lost
SESS0008663,CUST00407,2024-11-14,Direct,Desktop,Jakarta,4,1561,0,0,Lost
SESS0008664,CUST00212,2024-11-05,Paid Search,Mobile,Jakarta,9,309,0,0,Loyal
SESS0008665,CUST01903,2024-04-08,Social Media,Desktop,Semarang,9,978,1,0,Champions
SESS0008666,CUST01659,2024-04-15,Email,Tablet,Bandung,7,1133,0,0,New
