order_id,customer_id,order_date,category,total_amount,items_count,status,acquisition_source,device,city,segment
ORD004145,CUST01108,2024-10-17,Home & Garden,529.89,4,Completed,Paid Search,Desktop,Jakarta,Champions
ORD004146,CUST01109,2024-05-16,Food & Drink,101.8,5,Completed,Organic,Desktop,Medan,Loyal
ORD004147,CUST01109,2024-08-06,Sports,103.4,1,Completed,Social Media,Tablet,Medan,Loyal
ORD004148,CUST01109,2024-12-17,Sports,296.61,3,Completed,Organic,Tablet,Medan,Loyal
ORD004149,CUST01110,2024-12-08,Food & Drink,157.14,4,Completed,Direct,Tablet,Medan,New
ORD004150,CUST01111,2024-07-16,Electronics,498.84,1,Completed,Social Media,Mobile,Jakarta,Champions
ORD004151,CUST01111,2024-08-27,Beauty,467.69,2,Returned,Email,Mobile,Jakarta,Champions
ORD004152,CUST01111,2024-06-27,Electronics,504.74,4,Completed,Organic,Desktop,Jakarta,Champions
ORD004153,CUST01111,2024-09-05,Electronics,451.83,5,Completed,Organic,Desktop,Jakarta,Champions
ORD004154,CUST01111,2024-08-05,Apparel,331.67,3,Completed,Paid Search,Desktop,Jakarta,Champions
ORD004155,CUST01111,2024-12-08,Food & Drink,201.72,2,Completed,Referral,Mobile,Jakarta,Champions
ORD004156,CUST01111,2024-08-07,Home & Garden,399.07,5,Completed,Organic,Desktop,Jakarta,Champions
ORD004157,CUST01111,2024-01-19,Apparel,543.99,1,Completed,Organic,Mobile,Jakarta,Champions
ORD004158,CUST01111,2024-08-30,Beauty,185.68,2,Cancelled,Referral,Tablet,Jakarta,Champions
ORD004159,CUST01111,2024-06-11,Sports,336.32,1,Completed,Social Media,Desktop,Jakarta,Champions
ORD004160,CUST01111,2024-02-28,Electronics,442.7,3,Completed,Social Media,Tablet,Jakarta,Champions
ORD004161,CUST01111,2024-05-15,Apparel,234.42,2,Completed,Paid Search,Tablet,Jakarta,Champions
ORD004162,CUST01111,2024-09-24,Apparel,552.95,3,Completed,Paid Search,Mobile,Jakarta,Champions
ORD004163,CUST01112,2024-03-11,Apparel,191.44,2,Completed,Email,Tablet,Bali,Loyal
ORD004164,CUST01112,2024-01-31,Home & Garden,267.2,3,Completed,Paid Search,Mobile,Bali,Loyal
ORD004165,CUST01112,2024-01-18,Sports,309.58,5,Returned,Social Media,Desktop,Bali,Loyal
ORD004166,CUST01112,2024-10-11,Electronics,195.94,4,Completed,Paid Search,Desktop,Bali,Loyal
ORD004167,CUST01113,2024-01-10,Beauty,158.03,4,Completed,Organic,Desktop,Surabaya,At Risk
ORD004168,CUST01113,2024-08-03,Books,100.88,4,Completed,Direct,Mobile,Surabaya,At Risk
ORD004169,CUST01113,2024-08-29,Electronics,147.85,5,Completed,Social Media,Mobile,Surabaya,At Risk
ORD004170,CUST01114,2024-11-16,Home & Garden,136.26,1,Completed,Referral,Tablet,Semarang,At Risk
ORD004171,CUST01114,2024-05-17,Apparel,47.99,4,Returned,Social Media,Desktop,Semarang,At Risk
ORD004172,CUST01115,2024-02-09,Electronics,54.75,2,Completed,Organic,Mobile,Surabaya,At Risk
ORD004173,CUST01115,2024-10-17,Electronics,168.26,1,Completed,Organic,Desktop,Surabaya,At Risk
ORD004174,CUST01115,2024-07-26,Apparel,142.07,5,Completed,Referral,Mobile,Surabaya,At Risk
ORD004175,CUST01115,2024-04-02,Electronics,57.46,1,Completed,Social Media,Tablet,Surabaya,At Risk
ORD004176,CUST01116,2024-06-27,Food & Drink,357.74,1,Completed,Paid Search,Mobile,Yogyakarta,Champions
ORD004177,CUST01116,2024-05-25,Food & Drink,540.99,3,Completed,Social Media,Mobile,Yogyakarta,Champions
ORD004178,CUST01116,2024-09-24,Electronics,591.38,1,Completed,Paid Search,Desktop,Yogyakarta,Champions
ORD004179,CUST01116,2024-09-12,Beauty,475.21,4,Completed,Organic,Tablet,Yogyakarta,Champions
ORD004180,CUST01116,2024-04-29,Home & Garden,289.99,1,Completed,Paid Search,Mobile,Yogyakarta,Champions
ORD004181,CUST01116,2024-02-12,Electronics,419.77,1,Completed,Organic,Mobile,Yogyakarta,Champions
ORD004182,CUST01116,2024-07-18,Food & Drink,560.92,4,Completed,Organic,Desktop,Yogyakarta,Champions
ORD004183,CUST01116,2024-04-18,Apparel,462.23,4,Returned,Social Media,Desktop,Yogyakarta,Champions
ORD004184,CUST01116,2024-07-28,Beauty,235.71,3,Completed,Paid Search,Mobile,Yogyakarta,Champions
ORD004185,CUST01116,2024-08-01,Electronics,365.28,5,Cancelled,Organic,Mobile,Yogyakarta,Champions
ORD004186,CUST01117,2024-06-05,Sports,178.96,5,Completed,Email,Mobile,Jakarta,At Risk
ORD004187,CUST01117,2024-08-30,Beauty,170.73,1,Completed,Organic,Desktop,Jakarta,At Risk
ORD004188,CUST01117,2024-01-22,Food & Drink,170.6,1,Completed,Social Media,Desktop,Jakarta,At Risk
ORD004189,CUST01117,2024-03-20,Electronics,126.02,5,Returned,Social Media,Tablet,Jakarta,At Risk
ORD004190,CUST01118,2024-01-05,Apparel,128.11,5,Completed,Social Media,Desktop,Jakarta,New
ORD004191,CUST01118,2024-04-03,Sports,94.18,5,Returned,Direct,Mobile,Jakarta,New
ORD004192,CUST01118,2024-12-28,Beauty,33.31,3,Completed,Organic,Mobile,Jakarta,New
ORD004193,CUST01119,2024-11-09,Home & Garden,114.33,3,Completed,Social Media,Mobile,Medan,New
ORD004194,CUST01120,2024-09-27,Sports,130.3,1,Returned,Organic,Desktop,Depok,New
ORD004195,CUST01120,2024-09-02,Electronics,98.88,3,Completed,Referral,Tablet,Depok,New
ORD004196,CUST01121,2024-01-11,Food & Drink,77.78,5,Completed,Organic,Mobile,Yogyakarta,At Risk
ORD004197,CUST01121,2024-03-22,Electronics,78.51,3,Completed,Organic,Tablet,Yogyakarta,At Risk
ORD004198,CUST01121,2024-11-09,Sports,125.04,1,Returned,Email,Mobile,Yogyakarta,At Risk
ORD004199,CUST01122,2024-04-13,Apparel,154.66,1,Completed,Direct,Tablet,Medan,At Risk
ORD004200,CUST01122,2024-11-21,Food & Drink,86.15,5,Completed,Paid Search,Mobile,Medan,At Risk
ORD004201,CUST01123,2024-02-06,Apparel,129.52,1,Completed,Direct,Mobile,Bali,At Risk
ORD004202,CUST01124,2024-07-02,Apparel,190.59,3,Completed,Email,Mobile,Semarang,Loyal
ORD004203,CUST01124,2024-09-27,Apparel,326.28,4,Completed,Paid Search,Mobile,Semarang,Loyal
ORD004204,CUST01124,2024-08-17,Beauty,318.3,1,Completed,Paid Search,Tablet,Semarang,Loyal
ORD004205,CUST01124,2024-09-12,Apparel,304.26,4,Completed,Direct,Desktop,Semarang,Loyal
ORD004206,CUST01124,2024-08-26,Food & Drink,258.37,2,Completed,Direct,Mobile,Semarang,Loyal
ORD004207,CUST01124,2024-06-05,Books,252.57,3,Completed,Email,Desktop,Semarang,Loyal
ORD004208,CUST01125,2024-06-12,Electronics,275.88,3,Completed,Paid Search,Desktop,Surabaya,Loyal
ORD004209,CUST01125,2024-01-12,Electronics,102.52,4,Completed,Email,Desktop,Surabaya,Loyal
ORD004210,CUST01125,2024-12-24,Apparel,296.38,3,Returned,Email,Mobile,Surabaya,Loyal
ORD004211,CUST01126,2024-04-02,Electronics,67.37,1,Completed,Direct,Mobile,Makassar,Lost
ORD004212,CUST01127,2024-02-09,Beauty,196.94,3,Completed,Referral,Mobile,Jakarta,Loyal
ORD004213,CUST01127,2024-11-22,Apparel,241.15,1,Completed,Paid Search,Mobile,Jakarta,Loyal
ORD004214,CUST01127,2024-03-12,Food & Drink,289.38,3,Completed,Social Media,Desktop,Jakarta,Loyal
ORD004215,CUST01127,2024-12-12,Food & Drink,251.33,5,Completed,Email,Desktop,Jakarta,Loyal
ORD004216,CUST01127,2024-03-28,Sports,317.96,5,Completed,Email,Mobile,Jakarta,Loyal
ORD004217,CUST01128,2024-01-16,Apparel,32.68,5,Completed,Organic,Mobile,Medan,Lost
ORD004218,CUST01128,2024-12-07,Beauty,23.26,2,Completed,Email,Mobile,Medan,Lost
ORD004219,CUST01129,2024-05-22,Food & Drink,472.08,3,Completed,Direct,Mobile,Jakarta,Champions
ORD004220,CUST01129,2024-06-17,Electronics,357.2,2,Completed,Paid Search,Mobile,Jakarta,Champions
ORD004221,CUST01129,2024-09-12,Sports,590.88,2,Returned,Email,Desktop,Jakarta,Champions
ORD004222,CUST01129,2024-05-22,Sports,244.34,5,Completed,Organic,Mobile,Jakarta,Champions
ORD004223,CUST01129,2024-02-25,Electronics,246.19,5,Completed,Organic,Desktop,Jakarta,Champions
ORD004224,CUST01129,2024-08-10,Apparel,278.85,2,Completed,Social Media,Mobile,Jakarta,Champions
ORD004225,CUST01129,2024-12-20,Beauty,326.17,4,Completed,Organic,Mobile,Jakarta,Champions
ORD004226,CUST01129,2024-07-14,Electronics,268.78,3,Completed,Social Media,Desktop,Jakarta,Champions
ORD004227,CUST01129,2024-09-06,Beauty,576.66,5,Completed,Social Media,Mobile,Jakarta,Champions
ORD004228,CUST01129,2024-06-13,Food & Drink,328.08,1,Completed,Paid Search,Mobile,Jakarta,Champions
ORD004229,CUST01129,2024-05-20,Books,565.05,2,Completed,Email,Mobile,Jakarta,Champions
ORD004230,CUST01129,2024-04-27,Electronics,564.74,5,Completed,Paid Search,Mobile,Jakarta,Champions
ORD004231,CUST01130,2024-04-01,Food & Drink,71.33,4,Completed,Paid Search,Mobile,Jakarta,New
ORD004232,CUST01130,2024-05-16,Apparel,40.06,5,Returned,Referral,Mobile,Jakarta,New
ORD004233,CUST01131,2024-06-23,Beauty,309.84,4,Completed,Direct,Desktop,Jakarta,Loyal
ORD004234,CUST01131,2024-11-22,Sports,341.51,3,Completed,Paid Search,Mobile,Jakarta,Loyal
ORD004235,CUST01131,2024-03-16,Books,156.66,3,Completed,Organic,Mobile,Jakarta,Loyal
ORD004236,CUST01131,2024-10-21,Electronics,182.67,1,Completed,Organic,Mobile,Jakarta,Loyal
ORD004237,CUST01132,2024-10-14,Sports,88.39,1,Completed,Organic,Mobile,Bali,At Risk
ORD004238,CUST01132,2024-07-28,Electronics,40.94,5,Completed,Social Media,Desktop,Bali,At Risk
ORD004239,CUST01132,2024-11-23,Electronics,83.12,1,Completed,Social Media,Desktop,Bali,At Risk
ORD004240,CUST01133,2024-08-16,Electronics,345.15,4,Completed,Direct,Mobile,Palembang,Loyal
ORD004241,CUST01133,2024-01-06,Beauty,137.18,4,Completed,Direct,Tablet,Palembang,Loyal
ORD004242,CUST01133,2024-10-07,Apparel,82.79,5,Completed,Paid Search,Mobile,Palembang,Loyal
ORD004243,CUST01134,2024-01-26,Electronics,81.48,3,Completed,Social Media,Mobile,Jakarta,Loyal
ORD004244,CUST01134,2024-09-29,Sports,310.83,2,Completed,Organic,Mobile,Jakarta,Loyal
ORD004245,CUST01134,2024-05-30,Food & Drink,121.14,1,Completed,Paid Search,Mobile,Jakarta,Loyal
ORD004246,CUST01134,2024-11-07,Books,197.71,5,Completed,Social Media,Desktop,Jakarta,Loyal
ORD004247,CUST01134,2024-06-29,Beauty,135.93,5,Completed,Social Media,Mobile,Jakarta,Loyal
ORD004248,CUST01134,2024-06-11,Books,99.91,5,Cancelled,Paid Search,Mobile,Jakarta,Loyal
ORD004249,CUST01134,2024-10-13,Books,152.73,5,Returned,Direct,Mobile,Jakarta,Loyal
ORD004250,CUST01135,2024-10-14,Sports,34.54,2,Completed,Referral,Mobile,Medan,New
ORD004251,CUST01136,2024-10-03,Beauty,92.83,2,Completed,Email,Mobile,Jakarta,New
ORD004252,CUST01136,2024-05-01,Sports,97.42,3,Returned,Paid Search,Mobile,Jakarta,New
ORD004253,CUST01137,2024-10-01,Apparel,443.03,4,Completed,Referral,Mobile,Surabaya,Champions
ORD004254,CUST01137,2024-11-05,Books,189.96,5,Completed,Social Media,Mobile,Surabaya,Champions
ORD004255,CUST01137,2024-09-26,Apparel,598.5,4,Completed,Direct,Mobile,Surabaya,Champions
ORD004256,CUST01137,2024-01-27,Beauty,563.55,5,Cancelled,Paid Search,Mobile,Surabaya,Champions
ORD004257,CUST01137,2024-03-22,Sports,191.08,3,Completed,Paid Search,Desktop,Surabaya,Champions
ORD004258,CUST01137,2024-05-30,Sports,576.45,1,Completed,Social Media,Desktop,Surabaya,Champions
ORD004259,CUST01137,2024-02-29,Beauty,534.59,4,Completed,Paid Search,Mobile,Surabaya,Champions
ORD004260,CUST01137,2024-05-04,Books,287.54,3,Completed,Social Media,Tablet,Surabaya,Champions
ORD004261,CUST01137,2024-01-11,Apparel,206.99,4,Completed,Organic,Mobile,Surabaya,Champions
ORD004262,CUST01137,2024-07-26,Sports,222.61,1,Completed,Organic,Mobile,Surabaya,Champions
ORD004263,CUST01137,2024-05-11,Apparel,190.44,5,Completed,Paid Search,Mobile,Surabaya,Champions
ORD004264,CUST01137,2024-12-17,Books,189.9,4,Completed,Email,Mobile,Surabaya,Champions
ORD004265,CUST01137,2024-02-08,Home & Garden,243.9,5,Completed,Organic,Mobile,Surabaya,Champions
ORD004266,CUST01137,2024-11-22,Electronics,389.56,5,Completed,Social Media,Mobile,Surabaya,Champions
ORD004267,CUST01138,2024-07-11,Apparel,36.41,1,Completed,Paid Search,Mobile,Bali,Lost
ORD004268,CUST01138,2024-10-09,Apparel,97.89,5,Completed,Direct,Mobile,Bali,Lost
ORD004269,CUST01139,2024-07-22,Beauty,378.23,2,Completed,Paid Search,Desktop,Jakarta,Champions
ORD004270,CUST01139,2024-02-11,Books,386.03,2,Completed,Organic,Mobile,Jakarta,Champions
ORD004271,CUST01139,2024-07-24,Home & Garden,496.39,2,Completed,Email,Desktop,Jakarta,Champions
ORD004272,CUST01139,2024-08-01,Apparel,350.86,5,Completed,Social Media,Desktop,Jakarta,Champions
ORD004273,CUST01139,2024-06-20,Home & Garden,528.11,5,Completed,Email,Mobile,Jakarta,Champions
ORD004274,CUST01139,2024-07-17,Books,316.98,1,Returned,Paid Search,Mobile,Jakarta,Champions
ORD004275,CUST01140,2024-06-23,Apparel,170.33,5,Completed,Organic,Mobile,Surabaya,Loyal
ORD004276,CUST01140,2024-12-07,Beauty,244.46,4,Cancelled,Social Media,Tablet,Surabaya,Loyal
ORD004277,CUST01140,2024-04-02,Home & Garden,224.62,3,Completed,Social Media,Mobile,Surabaya,Loyal
ORD004278,CUST01140,2024-12-02,Electronics,267.26,4,Completed,Direct,Desktop,Surabaya,Loyal
ORD004279,CUST01140,2024-02-02,Beauty,269.06,1,Returned,Paid Search,Mobile,Surabaya,Loyal
ORD004280,CUST01140,2024-04-25,Electronics,205.25,5,Completed,Social Media,Mobile,Surabaya,Loyal
ORD004281,CUST01140,2024-08-01,Beauty,144.23,4,Completed,Direct,Mobile,Surabaya,Loyal
ORD004282,CUST01141,2024-05-29,Books,148.29,2,Completed,Organic,Desktop,Surabaya,New
ORD004283,CUST01141,2024-05-01,Apparel,95.08,5,Completed,Organic,Desktop,Surabaya,New
ORD004284,CUST01141,2024-10-11,Beauty,114.48,2,Completed,Referral,Mobile,Surabaya,New
ORD004285,CUST01142,2024-09-07,Books,304.33,2,Completed,Organic,Mobile,Makassar,Loyal
ORD004286,CUST01142,2024-04-24,Electronics,289.31,5,Completed,Email,Desktop,Makassar,Loyal
ORD004287,CUST01142,2024-02-25,Electronics,260.99,4,Cancelled,Email,Desktop,Makassar,Loyal
ORD004288,CUST01142,2024-02-06,Sports,332.53,4,Cancelled,Social Media,Desktop,Makassar,Loyal
ORD004289,CUST01142,2024-08-18,Apparel,221.18,5,Completed,Paid Search,Mobile,Makassar,Loyal
ORD004290,CUST01143,2024-09-02,Apparel,88.65,5,Completed,Email,Mobile,Jakarta,At Risk
ORD004291,CUST01143,2024-03-07,Books,139.03,2,Cancelled,Organic,Tablet,Jakarta,At Risk
ORD004292,CUST01144,2024-05-10,Home & Garden,135.84,4,Returned,Organic,Mobile,Makassar,At Risk
ORD004293,CUST01144,2024-11-18,Food & Drink,60.86,3,Completed,Organic,Desktop,Makassar,At Risk
ORD004294,CUST01144,2024-07-19,Food & Drink,79.42,4,Completed,Organic,Desktop,Makassar,At Risk
ORD004295,CUST01144,2024-03-19,Apparel,63.41,5,Completed,Email,Desktop,Makassar,At Risk
ORD004296,CUST01145,2024-08-20,Apparel,427.35,1,Completed,Email,Mobile,Bali,Champions
ORD004297,CUST01145,2024-03-29,Home & Garden,410.56,4,Completed,Paid Search,Mobile,Bali,Champions
ORD004298,CUST01145,2024-05-23,Home & Garden,440.77,1,Completed,Paid Search,Desktop,Bali,Champions
ORD004299,CUST01145,2024-09-18,Apparel,241.13,2,Completed,Referral,Desktop,Bali,Champions
ORD004300,CUST01145,2024-05-04,Electronics,558.49,3,Completed,Social Media,Mobile,Bali,Champions
ORD004301,CUST01145,2024-05-18,Apparel,415.18,5,Completed,Organic,Mobile,Bali,Champions
ORD004302,CUST01146,2024-10-25,Electronics,522.47,5,Returned,Direct,Mobile,Depok,Champions
ORD004303,CUST01146,2024-02-14,Home & Garden,408.88,4,Completed,Paid Search,Mobile,Depok,Champions
ORD004304,CUST01146,2024-10-29,Electronics,400.88,3,Completed,Paid Search,Tablet,Depok,Champions
ORD004305,CUST01146,2024-10-28,Apparel,353.75,2,Completed,Direct,Desktop,Depok,Champions
ORD004306,CUST01146,2024-04-18,Apparel,364.65,1,Completed,Organic,Tablet,Depok,Champions
ORD004307,CUST01146,2024-08-18,Sports,325.67,2,Completed,Social Media,Tablet,Depok,Champions
ORD004308,CUST01146,2024-06-29,Sports,470.5,4,Completed,Email,Mobile,Depok,Champions
ORD004309,CUST01146,2024-04-03,Electronics,516.79,2,Completed,Organic,Tablet,Depok,Champions
ORD004310,CUST01148,2024-07-13,Sports,45.82,1,Completed,Paid Search,Mobile,Bali,At Risk
ORD004311,CUST01148,2024-07-08,Apparel,134.18,3,Completed,Referral,Mobile,Bali,At Risk
ORD004312,CUST01148,2024-04-19,Apparel,58.82,5,Completed,Organic,Mobile,Bali,At Risk
ORD004313,CUST01149,2024-11-18,Apparel,337.05,5,Completed,Email,Desktop,Jakarta,Loyal
ORD004314,CUST01149,2024-03-20,Sports,91.8,1,Completed,Paid Search,Desktop,Jakarta,Loyal
ORD004315,CUST01149,2024-01-22,Beauty,229.33,3,Completed,Paid Search,Mobile,Jakarta,Loyal
ORD004316,CUST01149,2024-04-27,Sports,193.14,1,Completed,Direct,Mobile,Jakarta,Loyal
ORD004317,CUST01149,2024-12-24,Books,259.88,2,Completed,Paid Search,Desktop,Jakarta,Loyal
ORD004318,CUST01149,2024-04-28,Sports,230.09,1,Completed,Email,Mobile,Jakarta,Loyal
ORD004319,CUST01150,2024-05-26,Food & Drink,246.61,3,Completed,Organic,Mobile,Jakarta,Champions
ORD004320,CUST01150,2024-05-02,Sports,587.45,2,Completed,Email,Mobile,Jakarta,Champions
ORD004321,CUST01150,2024-10-31,Sports,492.58,4,Completed,Paid Search,Mobile,Jakarta,Champions
ORD004322,CUST01150,2024-09-10,Electronics,303.24,4,Completed,Social Media,Tablet,Jakarta,Champions
ORD004323,CUST01150,2024-11-25,Books,299.54,4,Completed,Social Media,Mobile,Jakarta,Champions
ORD004324,CUST01150,2024-04-24,Books,239.27,1,Completed,Paid Search,Mobile,Jakarta,Champions
ORD004325,CUST01151,2024-07-11,Electronics,77.77,2,Returned,Social Media,Mobile,Depok,At Risk
ORD004326,CUST01151,2024-10-18,Beauty,94.18,1,Completed,Referral,Mobile,Depok,At Risk
ORD004327,CUST01152,2024-09-30,Home & Garden,64.96,4,Completed,Email,Mobile,Bali,Lost
ORD004328,CUST01153,2024-07-13,Apparel,47.3,2,Completed,Organic,Mobile,Yogyakarta,At Risk
ORD004329,CUST01154,2024-02-16,Apparel,178.83,3,Completed,Email,Mobile,Jakarta,At Risk
ORD004330,CUST01154,2024-02-10,Apparel,93.79,4,Returned,Social Media,Mobile,Jakarta,At Risk
ORD004331,CUST01154,2024-07-09,Food & Drink,155.68,3,Returned,Paid Search,Desktop,Jakarta,At Risk
ORD004332,CUST01155,2024-11-14,Electronics,157.81,4,Completed,Paid Search,Mobile,Surabaya,At Risk
ORD004333,CUST01155,2024-09-24,Sports,91.77,1,Returned,Social Media,Mobile,Surabaya,At Risk
ORD004334,CUST01155,2024-03-05,Books,106.27,4,Completed,Direct,Mobile,Surabaya,At Risk
ORD004335,CUST01156,2024-08-31,Apparel,125.87,2,Completed,Organic,Tablet,Jakarta,New
ORD004336,CUST01156,2024-06-04,Electronics,81.39,2,Completed,Social Media,Desktop,Jakarta,New
ORD004337,CUST01156,2024-08-29,Beauty,103.57,1,Returned,Direct,Mobile,Jakarta,New
ORD004338,CUST01157,2024-05-09,Electronics,71.08,3,Returned,Social Media,Tablet,Surabaya,New
ORD004339,CUST01158,2024-08-17,Books,85.69,2,Returned,Referral,Mobile,Medan,Lost
ORD004340,CUST01158,2024-10-31,Food & Drink,70.27,5,Completed,Organic,Mobile,Medan,Lost
ORD004341,CUST01159,2024-02-26,Beauty,96.1,4,Completed,Referral,Mobile,Yogyakarta,At Risk
ORD004342,CUST01159,2024-03-16,Electronics,140.28,3,Returned,Direct,Mobile,Yogyakarta,At Risk
ORD004343,CUST01160,2024-10-01,Electronics,419.86,3,Completed,Organic,Mobile,Bandung,Champions
ORD004344,CUST01160,2024-10-13,Sports,343.79,1,Returned,Social Media,Mobile,Bandung,Champions
ORD004345,CUST01160,2024-12-08,Apparel,357.77,5,Completed,Organic,Mobile,Bandung,Champions
ORD004346,CUST01160,2024-03-16,Apparel,370.01,2,Cancelled,Paid Search,Mobile,Bandung,Champions
ORD004347,CUST01160,2024-03-03,Beauty,325.54,5,Cancelled,Email,Desktop,Bandung,Champions
ORD004348,CUST01160,2024-01-26,Beauty,485.52,2,Completed,Email,Desktop,Bandung,Champions
ORD004349,CUST01160,2024-07-11,Beauty,187.66,1,Completed,Social Media,Mobile,Bandung,Champions
ORD004350,CUST01160,2024-06-27,Books,305.32,1,Completed,Social Media,Desktop,Bandung,Champions
ORD004351,CUST01161,2024-04-24,Home & Garden,172.3,4,Completed,Social Media,Mobile,Jakarta,Loyal
ORD004352,CUST01161,2024-10-19,Sports,282.28,1,Completed,Paid Search,Mobile,Jakarta,Loyal
ORD004353,CUST01161,2024-04-10,Books,342.77,4,Cancelled,Referral,Mobile,Jakarta,Loyal
ORD004354,CUST01161,2024-11-02,Home & Garden,114.28,3,Completed,Paid Search,Desktop,Jakarta,Loyal
ORD004355,CUST01162,2024-06-11,Electronics,272.71,2,Completed,Social Media,Desktop,Bandung,Loyal
ORD004356,CUST01162,2024-01-10,Books,173.63,2,Completed,Social Media,Mobile,Bandung,Loyal
ORD004357,CUST01162,2024-02-26,Electronics,266.45,3,Completed,Direct,Desktop,Bandung,Loyal
ORD004358,CUST01162,2024-11-16,Beauty,200.47,5,Completed,Email,Desktop,Bandung,Loyal
ORD004359,CUST01162,2024-07-23,Apparel,103.63,3,Completed,Organic,Mobile,Bandung,Loyal
ORD004360,CUST01162,2024-03-27,Electronics,110.44,5,Completed,Social Media,Desktop,Bandung,Loyal
ORD004361,CUST01162,2024-05-07,Sports,142.52,3,Completed,Organic,Mobile,Bandung,Loyal
ORD004362,CUST01164,2024-02-20,Apparel,19.6,2,Completed,Paid Search,Mobile,Jakarta,Lost
ORD004363,CUST01164,2024-10-28,Electronics,48.79,5,Returned,Direct,Desktop,Jakarta,Lost
ORD004364,CUST01165,2024-01-02,Beauty,49.38,3,Completed,Organic,Mobile,Jakarta,At Risk
ORD004365,CUST01166,2024-10-16,Sports,247.29,1,Completed,Paid Search,Mobile,Jakarta,Champions
ORD004366,CUST01166,2024-08-03,Electronics,275.88,5,Completed,Email,Desktop,Jakarta,Champions
ORD004367,CUST01166,2024-05-29,Beauty,470.06,5,Completed,Social Media,Mobile,Jakarta,Champions
ORD004368,CUST01166,2024-10-10,Electronics,358.8,3,Completed,Direct,Mobile,Jakarta,Champions
ORD004369,CUST01166,2024-03-26,Electronics,306.83,3,Completed,Social Media,Mobile,Jakarta,Champions
ORD004370,CUST01166,2024-02-28,Apparel,426.23,3,Completed,Paid Search,Desktop,Jakarta,Champions
